ID,Années,Mois,Jours,Start Date,End Date,Duration (Days),Pays,Région,Cercle,Commune,Quartier/Villages,#Ménages touchés,#Personnes affectées,#Ménages sinistrées,#Personnes sinistrées,#Personnes blessées,Personnes déplacées,#Personnes décedées,Sum personnes affectées,#Maisons endommagées,#Maisons detruites,#Ecole endommagées,#Ecole occupées,#Points d'eau endommagés,#Latrines détruites,# Magasins effondres,Vivres (T),Superficie Cultures (ha),Betails,Volailles,Sum maisons et services affectées,Hauteur pluie (mm),Autres dégâts,Alimentaires,Abris,Kits WASH,NFI,Autres réponses,Sum réponse,Organisations ayant apporté d'assistance,Besoins Non couverts,Column1,Source,Document initial,Tab document initial,Event Duration,Unnamed: 0,region (adm1),cercle (adm2),commune (adm3),year,month,date,source2,damage_livelihood,damage_general_local_curreny,people_affected,people_dead,houses_affected
,,,,27/08/2012,27/08/2012,,,MOPTI,MOPTI,BASSIROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,685,MOPTI,MOPTI,BASSIROU,2012,8,27/08/2012,Desinventar 26/8/2019,0,0,1898,0,75
,,,,26/08/2012,26/08/2012,,,KAYES,BAFOULABE,KOUNDIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,679,KAYES,BAFOULABE,KOUNDIAN,2012,8,26/08/2012,Desinventar 26/8/2019,0,0,161,0,31
,,,,25/08/2012,25/08/2012,,,KAYES,YELIMANE,SOUMPOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,675,KAYES,YELIMANE,SOUMPOU,2012,8,25/08/2012,Desinventar 26/8/2019,0,0,23,0,98
,,,,24/08/2012,24/08/2012,,,SIKASSO,KOUTIALA,ZANFIGUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,663,SIKASSO,KOUTIALA,ZANFIGUE,2012,8,24/08/2012,Desinventar 26/8/2019,0,0,176,0,166
,,,,24/08/2012,24/08/2012,,,SEGOU,SEGOU,MASSALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,664,SEGOU,SEGOU,MASSALA,2012,8,24/08/2012,Desinventar 26/8/2019,0,0,28,0,0
,,,,24/08/2012,24/08/2012,,,SIKASSO,YANFOLILA,TAGANDOUG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,665,SIKASSO,YANFOLILA,TAGANDOUG,2012,8,24/08/2012,Desinventar 26/8/2019,0,0,0,1,0
,,,,24/08/2012,24/08/2012,,,KAYES,BAFOULABE,KONTELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,KAYES,BAFOULABE,KONTELA,2012,8,24/08/2012,Desinventar 26/8/2019,0,0,0,0,4
,,,,24/08/2012,24/08/2012,,,KAYES,KITA,BOUDOFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,667,KAYES,KITA,BOUDOFO,2012,8,24/08/2012,Desinventar 26/8/2019,0,0,2800,0,21
,,,,24/08/2012,24/08/2012,,,SEGOU,SEGOU,MARKALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,668,SEGOU,SEGOU,MARKALA,2012,8,24/08/2012,Desinventar 26/8/2019,0,0,7,0,3
,,,,24/08/2012,24/08/2012,,,SEGOU,SEGOU,CINZANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,669,SEGOU,SEGOU,CINZANA,2012,8,24/08/2012,Desinventar 26/8/2019,0,0,884,0,414
,,,,24/08/2012,24/08/2012,,,SIKASSO,KOLONDIEB,KADIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,671,SIKASSO,KOLONDIEB,KADIANA,2012,8,24/08/2012,Desinventar 26/8/2019,0,0,13,1,0
,,,,24/08/2012,24/08/2012,,,KAYES,YELIMANE,TRINGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,673,KAYES,YELIMANE,TRINGA,2012,8,24/08/2012,Desinventar 26/8/2019,0,0,7,0,0
,,,,24/08/2012,24/08/2012,,,SEGOU,BARAOUELI,GOUENDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,674,SEGOU,BARAOUELI,GOUENDO,2012,8,24/08/2012,Desinventar 26/8/2019,0,0,0,0,0
165,2012,Aout et Octobre,23 Aout et  10 Octobre,23/08/2012,06/09/2012,48,Mali,SEGOU,,,,,"
63000 Cat Nat
",,,,,21,21,,,,,,,,,,,,0,,,,,,,,,,,,CatNat,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
165,2012,Aout et Octobre,23 Aout et  10 Octobre,23/08/2012,06/09/2012,48,Mali,KOULIKORO,,,,,"
63000 Cat Nat
",,,,,21,21,,,,,,,,,,,,0,,,,,,,,,,,,CatNat,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
165,2012,Aout et Octobre,23 Aout et  10 Octobre,23/08/2012,06/09/2012,48,Mali,SIKASSO,KOLONDIEB,,,,"
63000 Cat Nat
",,,,,21,21,,,,,,,,,,,,0,,,,,,,,,,,,CatNat,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
165,2012,Aout et Octobre,23 Aout et  10 Octobre,23/08/2012,06/09/2012,48,Mali,KAYES MOPTI,,,,,"
63000 Cat Nat
",,,,,21,21,,,,,,,,,,,,0,,,,,,,,,,,,CatNat,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
,,,,23/08/2012,23/08/2012,,,MOPTI,KORO,BARAPIREL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,661,MOPTI,KORO,BARAPIREL,2012,8,23/08/2012,Desinventar 26/8/2019,0,0,406,0,58
,,,,23/08/2012,23/08/2012,,,SIKASSO,SIKASSO,LOBOUGOUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,662,SIKASSO,SIKASSO,LOBOUGOUL,2012,8,23/08/2012,Desinventar 26/8/2019,0,0,0,0,1
,,,,22/08/2012,22/08/2012,,,MOPTI,MOPTI,MOPTI-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,636,MOPTI,MOPTI,MOPTI-COM,2012,8,22/08/2012,Desinventar 26/8/2019,0,0,3,0,1
,,,,22/08/2012,22/08/2012,,,SIKASSO,SIKASSO,SIKASSO-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,653,SIKASSO,SIKASSO,SIKASSO-C,2012,8,22/08/2012,Desinventar 26/8/2019,0,0,1017,0,10
,,,,22/08/2012,22/08/2012,,,SIKASSO,SIKASSO,FINKOLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,660,SIKASSO,SIKASSO,FINKOLO,2012,8,22/08/2012,Desinventar 26/8/2019,0,0,0,0,4
,,,,21/08/2012,21/08/2012,,,KAYES,KAYES,KAYES-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,648,KAYES,KAYES,KAYES-COM,2012,8,21/08/2012,Desinventar 26/8/2019,0,0,805,0,184
,,,,21/08/2012,21/08/2012,,,SIKASSO,KOUTIALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,654,SIKASSO,KOUTIALA,,2012,8,21/08/2012,Desinventar 26/8/2019,0,0,1,0,1
,,,,20/08/2012,20/08/2012,,,SIKASSO,KOUTIALA,KONINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,647,SIKASSO,KOUTIALA,KONINA,2012,8,20/08/2012,Desinventar 26/8/2019,0,0,8,0,1
,,,,19/08/2012,19/08/2012,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,637,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2012,8,19/08/2012,Desinventar 26/8/2019,0,0,41,2,5
,,,,19/08/2012,19/08/2012,,,MOPTI,KORO,BONDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,638,MOPTI,KORO,BONDO,2012,8,19/08/2012,Desinventar 26/8/2019,0,0,0,0,0
,,,,19/08/2012,19/08/2012,,,SEGOU,BLA,KEMENI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,SEGOU,BLA,KEMENI,2012,8,19/08/2012,Desinventar 26/8/2019,0,0,0,0,0
,,,,19/08/2012,19/08/2012,,,SEGOU,BLA,DIENA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,640,SEGOU,BLA,DIENA,2012,8,19/08/2012,Desinventar 26/8/2019,0,0,0,0,81
,,,,19/08/2012,19/08/2012,,,SEGOU,BLA,TIEMENA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,641,SEGOU,BLA,TIEMENA,2012,8,19/08/2012,Desinventar 26/8/2019,0,0,164,0,110
,,,,19/08/2012,19/08/2012,,,SEGOU,BLA,YANGASSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,642,SEGOU,BLA,YANGASSO,2012,8,19/08/2012,Desinventar 26/8/2019,0,0,450,0,20
,,,,19/08/2012,19/08/2012,,,SEGOU,SEGOU,FATINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,644,SEGOU,SEGOU,FATINE,2012,8,19/08/2012,Desinventar 26/8/2019,0,0,387,0,76
,,,,19/08/2012,19/08/2012,,,SEGOU,BLA,FANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,645,SEGOU,BLA,FANI,2012,8,19/08/2012,Desinventar 26/8/2019,0,0,390,0,38
,,,,19/08/2012,19/08/2012,,,SEGOU,BLA,BLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,646,SEGOU,BLA,BLA,2012,8,19/08/2012,Desinventar 26/8/2019,0,0,111,0,439
,,,,15/08/2012,15/08/2012,,,SIKASSO,YOROSSO,YOROSSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,635,SIKASSO,YOROSSO,YOROSSO,2012,8,15/08/2012,Desinventar 26/8/2019,0,0,84,0,12
,,,,14/08/2012,14/08/2012,,,SIKASSO,YOROSSO,MENAMBA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,SIKASSO,YOROSSO,MENAMBA1,2012,8,14/08/2012,Desinventar 26/8/2019,0,0,276,0,233
,,,,14/08/2012,14/08/2012,,,SEGOU,BARAOUELI,SANANDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,613,SEGOU,BARAOUELI,SANANDO,2012,8,14/08/2012,Desinventar 26/8/2019,0,0,611,0,125
,,,,14/08/2012,14/08/2012,,,KAYES,KAYES,HAWA-DEMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,619,KAYES,KAYES,HAWA-DEMB,2012,8,14/08/2012,Desinventar 26/8/2019,0,0,4,0,3
,,,,14/08/2012,14/08/2012,,,SEGOU,BARAOUELI,GOUENDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,620,SEGOU,BARAOUELI,GOUENDO,2012,8,14/08/2012,Desinventar 26/8/2019,0,0,0,0,116
,,,,14/08/2012,14/08/2012,,,KAYES,KAYES,KEMENE-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,622,KAYES,KAYES,KEMENE-TA,2012,8,14/08/2012,Desinventar 26/8/2019,0,0,200,0,29
,,,,14/08/2012,14/08/2012,,,SIKASSO,KOUTIALA,SOROBASSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,627,SIKASSO,KOUTIALA,SOROBASSO,2012,8,14/08/2012,Desinventar 26/8/2019,0,0,754,0,281
,,,,11/08/2012,11/08/2012,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,611,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2012,8,11/08/2012,Desinventar 26/8/2019,0,0,134,0,4
,,,,09/08/2012,09/08/2012,,,KAYES,BAFOULABE,BAMAFELE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,608,KAYES,BAFOULABE,BAMAFELE,2012,8,09/08/2012,Desinventar 26/8/2019,0,0,2240,0,264
,,,,09/08/2012,09/08/2012,,,KAYES,BAFOULABE,MAHINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,609,KAYES,BAFOULABE,MAHINA,2012,8,09/08/2012,Desinventar 26/8/2019,0,0,91,0,5
,,,,09/08/2012,09/08/2012,,,KAYES,BAFOULABE,DIOKELI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,610,KAYES,BAFOULABE,DIOKELI,2012,8,09/08/2012,Desinventar 26/8/2019,0,0,13,0,698
,,,,08/08/2012,08/08/2012,,,KAYES,KENIEBA,SITAKILY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,599,KAYES,KENIEBA,SITAKILY,2012,8,08/08/2012,Desinventar 26/8/2019,0,0,28,0,14
,,,,08/08/2012,08/08/2012,,,MOPTI,DJENNE,MADIAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,603,MOPTI,DJENNE,MADIAMA,2012,8,08/08/2012,Desinventar 26/8/2019,0,0,300,0,63
,,,,08/08/2012,08/08/2012,,,MOPTI,DJENNE,DANDOUDOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,607,MOPTI,DJENNE,DANDOUDOU,2012,8,08/08/2012,Desinventar 26/8/2019,0,0,600,0,20
,,,,07/08/2012,07/08/2012,,,SEGOU,SEGOU,CINZANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,586,SEGOU,SEGOU,CINZANA,2012,8,07/08/2012,Desinventar 26/8/2019,0,0,58,0,22
,,,,07/08/2012,07/08/2012,,,SEGOU,TOMINIAN,YASSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,587,SEGOU,TOMINIAN,YASSO,2012,8,07/08/2012,Desinventar 26/8/2019,0,0,166,1,67
,,,,07/08/2012,07/08/2012,,,SEGOU,SEGOU,FATINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,588,SEGOU,SEGOU,FATINE,2012,8,07/08/2012,Desinventar 26/8/2019,0,0,231,0,18
,,,,07/08/2012,07/08/2012,,,SEGOU,TOMINIAN,OUAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,589,SEGOU,TOMINIAN,OUAN,2012,8,07/08/2012,Desinventar 26/8/2019,0,0,869,0,90
,,,,07/08/2012,07/08/2012,,,SEGOU,TOMINIAN,TIMISSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,590,SEGOU,TOMINIAN,TIMISSA,2012,8,07/08/2012,Desinventar 26/8/2019,0,0,0,1,117
,,,,07/08/2012,07/08/2012,,,GAO,MENAKA,MENAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,591,GAO,MENAKA,MENAKA,2012,8,07/08/2012,Desinventar 26/8/2019,0,0,700,0,150
,,,,07/08/2012,07/08/2012,,,SEGOU,TOMINIAN,MAFOUNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,593,SEGOU,TOMINIAN,MAFOUNE,2012,8,07/08/2012,Desinventar 26/8/2019,0,0,7,0,1
,,,,07/08/2012,07/08/2012,,,SEGOU,TOMINIAN,TOMINIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,594,SEGOU,TOMINIAN,TOMINIAN,2012,8,07/08/2012,Desinventar 26/8/2019,0,0,5822,2,871
,,,,07/08/2012,07/08/2012,,,SIKASSO,YANFOLILA,TAGANDOUG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,595,SIKASSO,YANFOLILA,TAGANDOUG,2012,8,07/08/2012,Desinventar 26/8/2019,0,0,7,1,1
,,,,07/08/2012,07/08/2012,,,SEGOU,TOMINIAN,SANEKUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,596,SEGOU,TOMINIAN,SANEKUY,2012,8,07/08/2012,Desinventar 26/8/2019,0,0,7,1,0
,,,,07/08/2012,07/08/2012,,,SEGOU,TOMINIAN,FANGASSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,598,SEGOU,TOMINIAN,FANGASSO,2012,8,07/08/2012,Desinventar 26/8/2019,0,0,7505,0,776
,,,,03/08/2012,03/08/2012,,,KAYES,NIORO,NIORO-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,584,KAYES,NIORO,NIORO-COM,2012,8,03/08/2012,Desinventar 26/8/2019,0,0,0,0,5
,,,,03/08/2012,03/08/2012,,,SEGOU,SEGOU,KATIENA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,SEGOU,SEGOU,KATIENA,2012,8,03/08/2012,Desinventar 26/8/2019,0,0,940,0,59
,,,,01/08/2012,01/08/2012,,,KAYES,KITA,KOKOFATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,583,KAYES,KITA,KOKOFATA,2012,8,01/08/2012,Desinventar 26/8/2019,0,0,329,0,0
,,,,25/07/2012,25/07/2012,,,KAYES,DIEMA,LAKAMANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,581,KAYES,DIEMA,LAKAMANE,2012,7,25/07/2012,Desinventar 26/8/2019,0,0,28,0,48
,,,,25/07/2012,25/07/2012,,,KAYES,DIEMA,SANSANKID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,582,KAYES,DIEMA,SANSANKID,2012,7,25/07/2012,Desinventar 26/8/2019,0,0,36,0,46
,,,,23/07/2012,23/07/2012,,,SIKASSO,BOUGOUNI,BOUGOUNI-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,580,SIKASSO,BOUGOUNI,BOUGOUNI-,2012,7,23/07/2012,Desinventar 26/8/2019,0,0,0,0,0
164,2012,Juillet et Octobre,22 Juillet et 10 Octobre,22/07/2012,05/08/2012,80,Mali,,,,,,"9000 Relief,",,,,,,0,2824,,,,,,,,,,,,,,,,,,,,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
,,,,22/07/2012,22/07/2012,,,KAYES,DIEMA,DIEMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,575,KAYES,DIEMA,DIEMA,2012,7,22/07/2012,Desinventar 26/8/2019,0,0,10,0,28
,,,,19/07/2012,19/07/2012,,,SIKASSO,SIKASSO,KOUROUMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,574,SIKASSO,SIKASSO,KOUROUMA,2012,7,19/07/2012,Desinventar 26/8/2019,0,0,8,3,1
,,,,13/07/2012,13/07/2012,,,KAYES,YELIMANE,FANGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,573,KAYES,YELIMANE,FANGA,2012,7,13/07/2012,Desinventar 26/8/2019,0,0,450,0,151
,,,,12/07/2012,12/07/2012,,,KOULIKORO,NARA,DILLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,572,KOULIKORO,NARA,DILLY,2012,7,12/07/2012,Desinventar 26/8/2019,0,0,341,0,67
,,,,06/07/2012,06/07/2012,,,SIKASSO,SIKASSO,KOUROUMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,570,SIKASSO,SIKASSO,KOUROUMA,2012,7,06/07/2012,Desinventar 26/8/2019,0,0,3,0,0
,,,,06/07/2012,06/07/2012,,,SIKASSO,KOLONDIEB,KADIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,571,SIKASSO,KOLONDIEB,KADIANA,2012,7,06/07/2012,Desinventar 26/8/2019,0,0,27,1,0
,,,,24/06/2012,24/06/2012,,,KAYES,BAFOULABE,DIAKON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,569,KAYES,BAFOULABE,DIAKON,2012,6,24/06/2012,Desinventar 26/8/2019,0,0,50,0,38
,,,,02/06/2012,02/06/2012,,,KAYES,KAYES,BANGASSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,564,KAYES,KAYES,BANGASSI,2012,6,02/06/2012,Desinventar 26/8/2019,0,0,210,0,0
,,,,02/06/2012,02/06/2012,,,KAYES,KAYES,KONIAKARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,565,KAYES,KAYES,KONIAKARY,2012,6,02/06/2012,Desinventar 26/8/2019,0,0,0,0,15
,,,,02/06/2012,02/06/2012,,,KAYES,KAYES,KHOULOUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,568,KAYES,KAYES,KHOULOUM,2012,6,02/06/2012,Desinventar 26/8/2019,0,0,966,0,0
,,,,14/05/2012,14/05/2012,,,KOULIKORO,BANAMBA,BANAMBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,557,KOULIKORO,BANAMBA,BANAMBA,2012,5,14/05/2012,Desinventar 26/8/2019,0,0,431,0,154
,,,,14/05/2012,14/05/2012,,,KOULIKORO,BANAMBA,BORON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,563,KOULIKORO,BANAMBA,BORON,2012,5,14/05/2012,Desinventar 26/8/2019,0,0,350,0,0
,,,,31/08/2011,31/08/2011,,,KAYES,KAYES,FEGUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,556,KAYES,KAYES,FEGUI,2011,8,31/08/2011,Desinventar 26/8/2019,0,0,1176,0,280
,,,,30/08/2011,30/08/2011,,,KAYES,KAYES,KAYES-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,555,KAYES,KAYES,KAYES-COM,2011,8,30/08/2011,Desinventar 26/8/2019,0,0,1590,0,112
,,,,22/08/2011,22/08/2011,,,KOULIKORO,DIOILA,N'GOLOBOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,551,KOULIKORO,DIOILA,N'GOLOBOU,2011,8,22/08/2011,Desinventar 26/8/2019,0,0,0,0,0
,,,,22/08/2011,22/08/2011,,,KOULIKORO,DIOILA,BANCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,554,KOULIKORO,DIOILA,BANCO,2011,8,22/08/2011,Desinventar 26/8/2019,0,0,0,1,2
,,,,21/08/2011,21/08/2011,,,KOULIKORO,KANGABA,MINIDIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,545,KOULIKORO,KANGABA,MINIDIAN,2011,8,21/08/2011,Desinventar 26/8/2019,0,0,554,0,31
,,,,20/08/2011,20/08/2011,,,TOMBOUCTO,GOURMA-RH,GOSSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,546,TOMBOUCTO,GOURMA-RH,GOSSI,2011,8,20/08/2011,Desinventar 26/8/2019,0,0,4490,0,490
,,,,19/08/2011,19/08/2011,,,KOULIKORO,KATI,BANCOUMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,542,KOULIKORO,KATI,BANCOUMAN,2011,8,19/08/2011,Desinventar 26/8/2019,0,0,66,0,15
,,,,19/08/2011,19/08/2011,,,KOULIKORO,KANGABA,BALAN-BAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,543,KOULIKORO,KANGABA,BALAN-BAK,2011,8,19/08/2011,Desinventar 26/8/2019,0,0,88,0,16
,,,,10/08/2011,10/08/2011,,,KOULIKORO,KATI,BANCOUMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,538,KOULIKORO,KATI,BANCOUMAN,2011,8,10/08/2011,Desinventar 26/8/2019,0,0,0,0,37
,,,,10/08/2011,10/08/2011,,,KOULIKORO,KANGABA,MINIDIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,539,KOULIKORO,KANGABA,MINIDIAN,2011,8,10/08/2011,Desinventar 26/8/2019,0,0,61,0,12
,,,,10/08/2011,10/08/2011,,,KOULIKORO,KANGABA,NARENA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,541,KOULIKORO,KANGABA,NARENA,2011,8,10/08/2011,Desinventar 26/8/2019,0,0,61,0,2
168,2011,Aout et Septembre,1 Aout et 8 Septembre,01/08/2011,15/08/2011,38,Mali,TOMBOUCTOU,,,"Goudam, Gossi, Sana, Kidal ville, Diboly, Kangaba",,,,,,,1,1,1 834,,,,230,81,,,,,,311,,"7500
Sans abri",,,,,,0,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
168,2011,Aout et Septembre,1 Aout et 8 Septembre,01/08/2011,15/08/2011,38,Mali,MOPTI,,,"Goudam, Gossi, Sana, Kidal ville, Diboly, Kangaba",,,,,,,1,1,1 834,,,,230,81,,,,,,311,,"7500
Sans abri",,,,,,0,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
168,2011,Aout et Septembre,1 Aout et 8 Septembre,01/08/2011,15/08/2011,38,Mali,KIDAL,,,"Goudam, Gossi, Sana, Kidal ville, Diboly, Kangaba",,,,,,,1,1,1 834,,,,230,81,,,,,,311,,"7500
Sans abri",,,,,,0,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
168,2011,Aout et Septembre,1 Aout et 8 Septembre,01/08/2011,15/08/2011,38,Mali,KAYES,,,"Goudam, Gossi, Sana, Kidal ville, Diboly, Kangaba",,,,,,,1,1,1 834,,,,230,81,,,,,,311,,"7500
Sans abri",,,,,,0,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
168,2011,Aout et Septembre,1 Aout et 8 Septembre,01/08/2011,15/08/2011,38,Mali,KOULIKORO,,,"Goudam, Gossi, Sana, Kidal ville, Diboly, Kangaba",,,,,,,1,1,1 834,,,,230,81,,,,,,311,,"7500
Sans abri",,,,,,0,,,,Relief,Mali inondation(365),"National, Région, Cercle, Village",14,,,,,,,,,,,,,
,,,,26/07/2011,26/07/2011,,,MOPTI,DOUENTZA,DOUENTZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,537,MOPTI,DOUENTZA,DOUENTZA,2011,7,26/07/2011,Desinventar 26/8/2019,0,0,0,0,54
,,,,18/07/2011,18/07/2011,,,GAO,BOUREM,BOUREM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,536,GAO,BOUREM,BOUREM,2011,7,18/07/2011,Desinventar 26/8/2019,0,0,0,0,0
,,,,15/07/2011,15/07/2011,,,TOMBOUCTO,GOUNDAM,GOUNDAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,535,TOMBOUCTO,GOUNDAM,GOUNDAM,2011,7,15/07/2011,Desinventar 26/8/2019,0,0,2,3,20
167,2011,Juillet et Septembre,1 Juillet et 7 Septembre,01/07/2011,15/07/2011,68,Mali,TOMBOUCTOU,,,"Goudam, Gossi, Sana, Kidal ville, Diboly, Kangaba",,15415,,,,,1,15416,,,,,,,,,,,,0,,,,,,,,,,,,EMDAT,,,14,,,,,,,,,,,,,
